,vx,vy,vz,x,y,z
0,0,0,338,0,0,176225
1,0,3,1220,0,4834,464870
2,0,262,3911,0,6281,935716
3,0,219,6788,0,3327,1482270
4,0,123,6896,0,5155,1747803
5,0,243,10092,0,7310,2097375
6,0,977,13150,0,14275,2169936
7,0,577,16816,0,11571,1792233
8,0,425,16710,0,24158,1470466
9,0,792,17364,0,19543,1114266
10,0,713,21039,0,28897,858477
11,0,1086,18822,0,28872,503381
12,0,2005,21234,0,31720,328569
13,0,3044,25990,0,23250,190586
14,0,3047,26387,0,42779,147129
15,0,1424,29202,0,35497,124577
16,0,1060,36094,0,36034,110739
17,0,1182,37876,0,39473,88537
18,0,1387,36635,0,34335,85621
19,0,2824,37039,0,37082,69891
20,0,2693,42539,0,37106,61982
21,29,1487,46461,0,46881,60038
22,236,2503,56672,0,38467,58041
23,407,4516,51775,0,43023,55503
24,2129,4964,54202,0,49864,55349
25,1929,6254,53256,0,66582,52114
26,1203,6919,49148,0,61618,45934
27,561,9339,49437,0,50268,44664
28,1355,10439,50359,0,50558,47349
29,1680,15126,47252,0,55351,42065
30,1347,24648,58100,0,58693,43290
31,1521,30325,56658,0,59008,42161
32,3524,36048,61310,0,58172,41782
33,4959,50279,78222,0,61102,42754
34,6645,65424,78090,0,65146,43842
35,7923,70844,84462,0,66111,49249
36,13947,80480,83924,0,64674,51221
37,19081,102794,83284,0,70891,46295
38,27653,107399,89389,0,72029,40621
39,35552,116253,89474,0,76334,42853
40,42571,116519,101303,0,74665,40153
41,44599,108036,116435,0,75670,31716
42,51895,117719,121253,0,75062,28445
43,66463,129472,120577,0,74854,28038
44,80651,153683,131736,0,78561,29372
45,107140,174105,137263,0,87755,28980
46,120757,182711,150692,0,94115,27844
47,145462,190119,172835,0,82570,27718
48,180969,196739,199967,0,106234,33184
49,220514,216710,226594,0,112242,28446
50,258110,239437,262902,0,132403,20865
51,306132,265012,305759,0,147776,17027
52,345171,295078,351793,6076,153939,17322
53,403677,315038,402381,52844,207155,14744
54,475533,346913,479757,96099,242807,16126
55,537563,406893,527015,115006,315946,19355
56,582618,438314,596698,220132,333234,15676
57,606184,482876,652680,398046,408433,14253
58,618505,551415,712707,660488,492924,13402
59,635028,586800,773969,881434,716171,12980
60,682617,641084,862537,1097913,827198,13151
61,702484,665225,874407,1485653,872164,12991
62,730462,676865,872395,1919404,947547,12972
63,753359,666302,856157,2048566,1071762,11875
64,779819,634339,841103,2032965,1161352,11656
65,778273,601567,791625,1828478,926499,11376
66,763042,592872,736530,1471025,858371,11571
67,712053,584621,657515,1243175,841060,11604
68,665737,550147,606190,893540,638818,11703
69,622345,521342,533943,621628,500764,11239
70,584541,489393,447825,335635,465499,11702
71,571042,443853,374885,197237,334152,12551
72,535069,408183,307844,96904,278771,12572
73,471814,394401,230828,72774,201823,12587
74,424833,365170,183429,42680,147883,11642
75,379500,333215,137533,31944,114045,12319
76,335854,299114,99009,5974,91874,12625
77,274921,265733,69848,2109,84501,12315
78,228869,236936,55745,6051,87167,10109
79,186881,212715,48030,0,95501,8989
80,156156,185143,31217,0,79567,8149
81,121818,186633,18002,0,80214,8152
82,104673,167048,10508,0,70941,8066
83,82164,149170,6249,0,64706,7804
84,62758,148316,3093,0,61416,7551
85,53705,142575,1624,0,60430,7886
86,38380,131159,1416,0,60383,7592
87,29244,121649,1038,0,55060,7529
88,21021,115369,538,0,50650,6914
89,13415,110910,1152,0,47124,6997
90,13539,91487,1154,0,46927,11027
91,8191,85410,699,0,48409,10591
92,4604,68528,1194,0,45716,9942
93,3261,56676,2182,0,41035,8133
94,2881,48862,1125,0,36598,6708
95,889,38992,733,0,37530,6295
96,699,30205,568,0,35730,6641
97,875,26986,471,0,34948,8180
98,581,22628,284,0,42249,9898
99,135,16879,200,0,39121,4849
100,0,11640,179,0,40886,12148
101,0,8634,314,0,42735,14366
102,0,8724,260,0,51428,7708
103,0,5848,141,0,52499,2204
104,0,3976,75,0,49840,647
105,0,2165,0,0,33104,5339
106,0,1727,0,0,30828,3761
107,0,1757,0,0,33880,5016
108,0,1227,0,0,38487,4173
109,0,921,0,0,38323,2351
110,0,576,0,0,29342,2668
111,0,419,0,0,34064,3448
112,0,378,0,0,34575,4417
113,0,543,0,0,37274,4680
114,0,715,0,0,40603,2981
115,0,739,0,0,33531,0
116,0,601,0,0,28430,0
117,0,338,0,0,21902,0
118,0,210,0,0,6074,0
119,0,176,0,0,0,0
120,0,233,0,0,0,0
121,0,250,0,0,0,0
122,0,142,0,0,0,0
123,0,200,0,0,0,0
124,0,155,0,0,0,0
125,0,15,0,0,716,0
126,0,0,0,0,967,0
127,0,0,0,0,0,0
