,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,4
2,0,0,0,0,0,9
3,0,0,0,0,0,8
4,0,0,0,0,0,7
5,0,0,0,0,0,7
6,0,0,0,0,2,5
7,0,0,0,0,8,10
8,0,0,0,0,12,11
9,0,0,0,0,13,10
10,0,0,0,0,15,11
11,0,0,0,0,29,17
12,0,0,0,0,29,13
13,0,0,0,0,5,16
14,0,0,0,0,5,31
15,0,0,0,0,27,31
16,0,0,0,0,30,27
17,0,0,0,0,62,24
18,0,0,0,0,31,41
19,0,0,0,0,18,32
20,0,0,0,0,10,40
21,0,0,0,0,11,41
22,0,0,0,0,17,37
23,0,0,0,0,9,32
24,0,0,0,0,16,39
25,0,0,0,0,15,42
26,0,0,107,0,45,120
27,0,0,170,0,15,230
28,0,0,1028,0,16,238
29,0,0,3429,0,20,236
30,0,0,14916,0,23,297
31,0,0,22243,0,34,418
32,0,0,36160,0,64,359
33,0,0,61697,0,40,567
34,0,0,72660,0,30,757
35,0,0,94784,0,22,874
36,0,0,121406,0,51,916
37,0,0,167821,0,73,1009
38,0,0,209768,0,36,1083
39,0,0,271121,0,43,1061
40,0,0,345940,0,58,1434
41,0,0,514211,0,66,1941
42,0,0,724466,0,86,2222
43,0,404,814041,0,129,2612
44,0,1856,685203,28,157,3187
45,0,1016,504857,142,224,4085
46,0,3476,318154,336,497,4765
47,0,9524,182974,881,764,6324
48,0,15222,99306,1827,1200,9836
49,0,22594,52816,3602,2264,13166
50,0,28222,31875,6434,4328,18498
51,0,38465,25002,12127,7631,25354
52,0,50429,13501,19225,12994,34782
53,0,68423,7573,32799,22722,49463
54,0,84393,2701,52443,37491,67678
55,0,133889,1149,78501,62106,92171
56,0,166188,587,110766,98503,126932
57,0,208705,615,159153,147892,168094
58,0,267919,0,216917,207948,218327
59,1047,284187,0,281330,283239,271294
60,14438,307508,0,351472,365606,327541
61,124002,330500,0,413276,437028,381700
62,605847,313479,0,463102,495297,422274
63,1978219,310509,0,491172,527855,444241
64,1930990,317788,0,499632,524822,449886
65,628468,312339,0,473895,491577,426811
66,121665,324235,0,420915,431647,390821
67,16207,308697,0,356316,361912,344258
68,1402,287625,0,285258,283282,287818
69,0,272200,0,219028,208927,232850
70,0,214447,0,162385,147261,181116
71,0,180836,0,113844,97160,135018
72,0,139260,0,76134,62046,93117
73,0,112325,0,49167,39535,62259
74,0,89065,0,30734,22480,42605
75,0,73255,0,17736,13906,27928
76,0,38681,480,11098,8262,17471
77,0,23142,715,5943,4522,10789
78,0,10875,898,2560,2580,6081
79,0,13794,846,1286,1416,3583
80,0,10854,2082,486,883,1786
81,0,8321,1443,195,523,839
82,0,6396,2596,94,457,282
83,0,5624,2422,31,555,145
84,0,4256,2162,0,444,161
85,0,6918,3330,0,381,15
86,0,3986,2044,0,115,0
87,0,2098,986,0,66,0
88,0,4861,0,0,58,0
89,0,3427,0,0,85,0
90,0,72,0,0,64,0
91,0,0,0,0,78,0
92,0,0,0,0,59,0
93,0,0,0,0,44,0
94,0,0,0,0,65,0
95,0,0,0,0,41,0
96,0,0,0,0,7,0
97,0,0,0,0,7,0
98,0,0,0,0,3,0
99,0,0,0,0,5,0
100,0,0,0,0,4,0
101,0,0,0,0,9,0
102,0,0,0,0,3,0
103,0,0,0,0,3,0
104,0,0,0,0,2,0
105,0,0,0,0,3,0
106,0,0,0,0,4,0
107,0,0,0,0,2,0
108,0,0,0,0,3,0
109,0,0,0,0,1,0
110,0,0,0,0,0,0
111,0,0,0,0,0,0
112,0,0,0,0,0,0
113,0,0,0,0,0,0
114,0,0,0,0,0,0
115,0,0,0,0,0,0
116,0,0,0,0,0,0
117,0,0,0,0,0,0
118,0,0,0,0,0,0
119,0,0,0,0,0,0
120,0,0,0,0,0,0
121,0,0,0,0,0,0
122,0,0,0,0,0,0
123,0,0,0,0,0,0
124,0,0,0,0,0,0
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,0,0,0,0,0,0
